customer_id,first_name,last_name,email,city,region,signup_date,loyalty_tier,acquisition_channel
C024723,Riley,Patel,riley.patel24723@example.com,Denver,West,2023-05-23,Silver,Organic
C011678,Jordan,Davis,jordan.davis11678@example.com,Detroit,Midwest,2021-11-18,Silver,Social
C019385,Riley,Brooks,riley.brooks19385@example.com,Dallas,South,2022-05-12,Silver,Organic
C026068,Morgan,Rivera,morgan.rivera26068@example.com,Nashville,South,2021-01-17,Silver,Organic
C017285,Cameron,Patel,cameron.patel17285@example.com,Phoenix,West,2022-08-09,,Organic
C017554,Jordan,Turner,jordan.turner17554@example.com,Seattle,West,2021-06-05,Silver,Social
C018124,Jordan,Chen,jordan.chen18124@example.com,Charlotte,South,2023-07-19,Gold,Paid Search
C028686,Morgan,Patel,morgan.patel28686@example.com,Dallas,South,2023-02-27,,Social
C005395,Casey,Johnson,casey.johnson5395@example.com,Seattle,West,2025-09-07,Silver,Paid Search
C008863,Alex,Chen,alex.chen8863@example.com,Chicago,Midwest,2022-09-12,,Referral
C014960,Sam,Adams,sam.adams14960@example.com,Nashville,South,2022-03-06,,Organic
C014580,Cameron,Chen,cameron.chen14580@example.com,Boston,Northeast,2023-04-05,,Referral
C007686,Kai,Martinez,kai.martinez7686@example.com,Phoenix,West,2022-01-27,,Paid Search
C001046,Alex,Martinez,alex.martinez1046@example.com,Austin,South,2024-11-12,,Paid Search
C003309,Drew,Chen,drew.chen3309@example.com,Philadelphia,Northeast,2021-04-24,,Organic
C023110,Taylor,Lee,taylor.lee23110@example.com,Providence,Northeast,2022-10-09,Silver,Paid Search
C013688,Alex,Martinez,alex.martinez13688@example.com,Philadelphia,Northeast,2024-05-05,Silver,Organic
C022109,Sam,Adams,sam.adams22109@example.com,New York,Northeast,2022-03-02,Gold,Referral
C027185,Morgan,Smith,morgan.smith27185@example.com,Pittsburgh,Northeast,2022-02-19,Gold,Social
C021922,Emerson,Johnson,emerson.johnson21922@example.com,Philadelphia,Northeast,2022-03-21,Silver,Retail Store
C005611,Drew,Chen,drew.chen5611@example.com,Minneapolis,Midwest,2022-10-16,,Retail Store
C004844,Morgan,Adams,morgan.adams4844@example.com,Phoenix,West,2021-10-25,Silver,Referral
C021451,Alex,Adams,alex.adams21451@example.com,Los Angeles,West,2022-11-13,Gold,Organic
C003663,Jordan,Brooks,jordan.brooks3663@example.com,Charlotte,South,2023-03-28,Silver,Paid Search
C016357,Sam,Garcia,sam.garcia16357@example.com,Providence,Northeast,2023-05-14,,Retail Store
C011033,Casey,Johnson,casey.johnson11033@example.com,Columbus,Midwest,2025-10-12,Silver,Social
C001531,Drew,Turner,drew.turner1531@example.com,Pittsburgh,Northeast,2024-07-23,Silver,Referral
C016241,Emerson,Kim,emerson.kim16241@example.com,Portland,West,2025-03-05,Platinum,Organic
C003639,Emerson,Adams,emerson.adams3639@example.com,Philadelphia,Northeast,2025-03-13,Gold,Organic
C006001,Drew,Rivera,drew.rivera6001@example.com,Atlanta,South,2023-05-17,Silver,Paid Search
C024795,Cameron,Garcia,cameron.garcia24795@example.com,Minneapolis,Midwest,2024-03-14,Gold,Organic
C013678,Emerson,Brooks,emerson.brooks13678@example.com,Boston,Northeast,2023-03-20,Gold,Retail Store
C025756,Parker,Garcia,parker.garcia25756@example.com,Phoenix,West,2021-06-28,Silver,Retail Store
C004597,Jordan,Adams,jordan.adams4597@example.com,Nashville,South,2025-09-02,,Referral
C025969,Riley,Chen,riley.chen25969@example.com,Columbus,Midwest,2021-10-11,Silver,Retail Store
C003285,Taylor,Turner,taylor.turner3285@example.com,Atlanta,South,2025-04-16,Gold,Organic
C017434,Casey,Davis,casey.davis17434@example.com,Portland,West,2022-07-30,Silver,Paid Search
C022837,Quinn,Davis,quinn.davis22837@example.com,Nashville,South,2022-09-30,,Retail Store
C008207,Emerson,Johnson,emerson.johnson8207@example.com,New York,Northeast,2023-07-31,Gold,Organic
C028147,Kai,Lee,kai.lee28147@example.com,Phoenix,West,2025-09-17,Platinum,Social
C010813,Taylor,Martinez,taylor.martinez10813@example.com,Dallas,South,2023-09-21,Gold,Social
C022764,Cameron,Johnson,cameron.johnson22764@example.com,Philadelphia,Northeast,2024-11-19,,Retail Store
C006527,Parker,Chen,parker.chen6527@example.com,Atlanta,South,2021-11-13,,Social
C009565,Parker,Hughes,parker.hughes9565@example.com,Indianapolis,Midwest,2023-08-12,Silver,Retail Store
C028575,Riley,Hughes,riley.hughes28575@example.com,Detroit,Midwest,2024-10-08,,Retail Store
C011195,Casey,Turner,casey.turner11195@example.com,Seattle,West,2025-04-18,,Social
C005156,Avery,Adams,avery.adams5156@example.com,Denver,West,2023-08-08,Silver,Paid Search
C029271,Parker,Adams,parker.adams29271@example.com,Philadelphia,Northeast,2022-12-18,,Social
C008649,Alex,Martinez,alex.martinez8649@example.com,Nashville,South,2023-05-23,,Organic
C008959,Casey,Davis,casey.davis8959@example.com,Pittsburgh,Northeast,2021-08-17,Silver,Retail Store
C009939,Jordan,Brooks,jordan.brooks9939@example.com,Nashville,South,2024-10-22,Silver,Organic
C022242,Alex,Chen,alex.chen22242@example.com,Portland,West,2024-01-04,Silver,Retail Store
C006205,Taylor,Kim,taylor.kim6205@example.com,Seattle,West,2024-12-13,Platinum,Paid Search
C027715,Kai,Chen,kai.chen27715@example.com,Philadelphia,Northeast,2021-09-12,Gold,Organic
C011901,Morgan,Johnson,morgan.johnson11901@example.com,Atlanta,South,2023-05-08,,Paid Search
C006528,Taylor,Turner,taylor.turner6528@example.com,Indianapolis,Midwest,2025-06-13,Gold,Retail Store
C013903,Quinn,Kim,quinn.kim13903@example.com,Austin,South,2022-03-20,Silver,Retail Store
C008195,Drew,Hughes,drew.hughes8195@example.com,Providence,Northeast,2025-03-04,Platinum,Social
C013378,Taylor,Adams,taylor.adams13378@example.com,Atlanta,South,2021-03-04,,Paid Search
C026634,Jordan,Brooks,jordan.brooks26634@example.com,Charlotte,South,2023-12-04,Silver,Referral
C017009,Morgan,Kim,morgan.kim17009@example.com,Denver,West,2024-02-07,Silver,Organic
C008325,Drew,Chen,drew.chen8325@example.com,Austin,South,2024-06-20,,Organic
C013488,Taylor,Martinez,taylor.martinez13488@example.com,Dallas,South,2025-11-17,,Paid Search
C003726,Avery,Rivera,avery.rivera3726@example.com,Denver,West,2023-07-15,Silver,Paid Search
C021248,Drew,Kim,drew.kim21248@example.com,Austin,South,2025-09-09,Silver,Retail Store
C011846,Cameron,Lee,cameron.lee11846@example.com,Pittsburgh,Northeast,2024-12-24,Silver,Retail Store
C014041,Kai,Lee,kai.lee14041@example.com,Boston,Northeast,2024-02-01,,Organic
C005816,Jordan,Garcia,jordan.garcia5816@example.com,Philadelphia,Northeast,2025-06-18,,Organic
C002727,Casey,Lee,casey.lee2727@example.com,Dallas,South,2025-07-04,,Organic
C015166,Taylor,Patel,taylor.patel15166@example.com,Atlanta,South,2021-03-21,Silver,Paid Search
C020162,Kai,Chen,kai.chen20162@example.com,Los Angeles,West,2021-03-03,Silver,Paid Search
C010954,Jordan,Lee,jordan.lee10954@example.com,Indianapolis,Midwest,2025-11-23,,Retail Store
C011265,Avery,Martinez,avery.martinez11265@example.com,Phoenix,West,2021-02-16,,Paid Search
C029906,Sam,Martinez,sam.martinez29906@example.com,Denver,West,2025-01-10,,Organic
C001948,Cameron,Turner,cameron.turner1948@example.com,Atlanta,South,2024-08-04,,Paid Search
C025418,Riley,Brooks,riley.brooks25418@example.com,Nashville,South,2021-09-02,,Paid Search
C000533,Quinn,Chen,quinn.chen533@example.com,Columbus,Midwest,2021-09-04,Silver,Social
C023672,Casey,Martinez,casey.martinez23672@example.com,Providence,Northeast,2022-07-17,,Retail Store
C018338,Jordan,Adams,jordan.adams18338@example.com,Columbus,Midwest,2021-06-28,,Paid Search
C026010,Morgan,Rivera,morgan.rivera26010@example.com,Denver,West,2025-06-02,Silver,Organic
C018055,Emerson,Turner,emerson.turner18055@example.com,Portland,West,2022-06-26,,Paid Search
C022831,Sam,Lee,sam.lee22831@example.com,Indianapolis,Midwest,2023-06-16,Gold,Referral
C001613,Quinn,Brooks,quinn.brooks1613@example.com,Chicago,Midwest,2021-06-02,Silver,Paid Search
C017017,Riley,Adams,riley.adams17017@example.com,Seattle,West,2022-11-19,Silver,Retail Store
C004646,Taylor,Hughes,taylor.hughes4646@example.com,Phoenix,West,2025-01-08,Silver,Referral
C023405,Cameron,Lee,cameron.lee23405@example.com,Columbus,Midwest,2024-09-28,Silver,Organic
C022329,Riley,Kim,riley.kim22329@example.com,Seattle,West,2021-11-29,,Retail Store
C012676,Taylor,Garcia,taylor.garcia12676@example.com,Columbus,Midwest,2021-03-04,Silver,Social
C004772,Casey,Garcia,casey.garcia4772@example.com,Nashville,South,2023-12-13,Silver,Social
C001960,Kai,Lee,kai.lee1960@example.com,New York,Northeast,2022-09-17,,Social
C024318,Drew,Kim,drew.kim24318@example.com,Denver,West,2025-05-14,,Organic
C005333,Riley,Chen,riley.chen5333@example.com,Denver,West,2023-01-07,,Retail Store
C013562,Emerson,Rivera,emerson.rivera13562@example.com,Philadelphia,Northeast,2024-01-07,Silver,Retail Store
C018906,Jordan,Kim,jordan.kim18906@example.com,Nashville,South,2023-12-21,Gold,Organic
C018171,Quinn,Brooks,quinn.brooks18171@example.com,Columbus,Midwest,2021-07-17,,Organic
C006335,Alex,Chen,alex.chen6335@example.com,Portland,West,2024-04-07,Gold,Retail Store
C010014,Morgan,Rivera,morgan.rivera10014@example.com,Los Angeles,West,2021-06-27,,Paid Search
C006004,Kai,Johnson,kai.johnson6004@example.com,Atlanta,South,2025-08-26,,Paid Search
C028116,Cameron,Johnson,cameron.johnson28116@example.com,Charlotte,South,2022-05-26,,Social
C016907,Drew,Davis,drew.davis16907@example.com,Nashville,South,2021-12-11,Gold,Organic
C017867,Drew,Hughes,drew.hughes17867@example.com,Chicago,Midwest,2024-09-30,Silver,Paid Search
C024475,Drew,Smith,drew.smith24475@example.com,Austin,South,2022-12-09,Silver,Social
C019842,Jordan,Adams,jordan.adams19842@example.com,Detroit,Midwest,2023-12-03,,Organic
C021766,Parker,Lee,parker.lee21766@example.com,New York,Northeast,2025-11-12,,Organic
C006483,Parker,Lee,parker.lee6483@example.com,Columbus,Midwest,2024-05-07,,Retail Store
C007595,Avery,Turner,avery.turner7595@example.com,Atlanta,South,2024-05-14,Silver,Organic
C027996,Jordan,Rivera,jordan.rivera27996@example.com,Nashville,South,2022-04-03,Silver,Paid Search
C001114,Morgan,Hughes,morgan.hughes1114@example.com,Dallas,South,2023-08-14,Gold,Organic
C000036,Riley,Smith,riley.smith36@example.com,Detroit,Midwest,2021-07-18,,Social
C001731,Kai,Garcia,kai.garcia1731@example.com,Nashville,South,2023-12-10,,Organic
C026608,Cameron,Lee,cameron.lee26608@example.com,Austin,South,2024-02-16,,Paid Search
C025154,Sam,Martinez,sam.martinez25154@example.com,Seattle,West,2024-02-21,,Retail Store
C007546,Jordan,Davis,jordan.davis7546@example.com,Phoenix,west,2025-07-28,,Paid Search
C022161,Sam,Garcia,sam.garcia22161@example.com,Philadelphia,Northeast,2024-04-27,Silver,Organic
C001472,Avery,Davis,avery.davis1472@example.com,Pittsburgh,Northeast,2023-03-07,Platinum,Social
C020770,Morgan,Martinez,morgan.martinez20770@example.com,Portland,West,2024-09-22,Platinum,Paid Search
C019637,Kai,Patel,kai.patel19637@example.com,Charlotte,South,2021-01-24,Gold,Referral
C027364,Sam,Rivera,sam.rivera27364@example.com,Minneapolis,Midwest,2022-10-05,Silver,Social
C013345,Kai,Rivera,kai.rivera13345@example.com,Dallas,South,2022-02-22,Silver,Paid Search
C003449,Parker,Lee,parker.lee3449@example.com,Charlotte,South,2022-02-07,Platinum,Social
C007580,Avery,Johnson,avery.johnson7580@example.com,Denver,West,2025-05-21,,Referral
C022592,Cameron,Rivera,cameron.rivera22592@example.com,Providence,Northeast,2024-04-20,,Referral
C029021,Cameron,Kim,cameron.kim29021@example.com,Seattle,West,2023-04-02,Gold,Organic
C001423,Drew,Hughes,drew.hughes1423@example.com,Dallas,South,2024-06-14,,Retail Store
C013890,Sam,Smith,sam.smith13890@example.com,Columbus,Midwest,2025-05-31,,Social
C017991,Alex,Brooks,alex.brooks17991@example.com,Portland,West,2025-07-12,,Organic
C017814,Morgan,Rivera,morgan.rivera17814@example.com,Portland,West,2025-10-03,,Social
C002056,Casey,Smith,casey.smith2056@example.com,Charlotte,South,2021-11-05,,Paid Search
C014128,Avery,Adams,avery.adams14128@example.com,Columbus,Midwest,2023-12-11,Silver,Referral
C016294,Parker,Davis,parker.davis16294@example.com,Atlanta,South,2021-03-06,Gold,Paid Search
C024829,Alex,Johnson,alex.johnson24829@example.com,Austin,South,2023-01-20,Silver,Paid Search
C023664,Sam,Davis,sam.davis23664@example.com,Indianapolis,Midwest,2021-01-26,,Paid Search
C006745,Riley,Turner,riley.turner6745@example.com,Dallas,South,2024-07-12,,Organic
C010970,Parker,Kim,parker.kim10970@example.com,Philadelphia,Northeast,2022-08-19,Gold,Organic
C018190,Kai,Kim,kai.kim18190@example.com,Columbus,Midwest,2025-06-21,,Social
C007977,Cameron,Davis,cameron.davis7977@example.com,Philadelphia,Northeast,2024-12-16,Gold,Social
C027110,Casey,Martinez,casey.martinez27110@example.com,Detroit,Midwest,2024-06-16,,Social
C014835,Drew,Johnson,drew.johnson14835@example.com,New York,Northeast,2021-01-05,Silver,Organic
C014951,Riley,Smith,riley.smith14951@example.com,Indianapolis,Midwest,2021-07-11,,Social
C001636,Quinn,Patel,quinn.patel1636@example.com,Pittsburgh,Northeast,2024-11-10,Gold,Retail Store
C010691,Kai,Rivera,kai.rivera10691@example.com,Atlanta,South,2023-06-09,,Paid Search
C026465,Jordan,Rivera,jordan.rivera26465@example.com,Portland,West,2023-05-26,,Social
C024327,Kai,Rivera,kai.rivera24327@example.com,Austin,South,2023-03-13,,Retail Store
C012234,Morgan,Davis,morgan.davis12234@example.com,Denver,West,2021-11-11,Silver,Organic
C012650,Parker,Davis,parker.davis12650@example.com,Phoenix,West,2023-05-08,,Paid Search
C027205,Avery,Rivera,avery.rivera27205@example.com,Los Angeles,West,2021-04-17,,Retail Store
C025493,Cameron,Turner,cameron.turner25493@example.com,Los Angeles,West,2022-01-16,,Social
C017453,Avery,Garcia,avery.garcia17453@example.com,Nashville,South,2021-01-24,Gold,Paid Search
C027635,Jordan,Lee,jordan.lee27635@example.com,Los Angeles,West,2025-08-25,Platinum,Organic
C024219,Drew,Adams,drew.adams24219@example.com,Phoenix,West,2024-10-10,,Organic
C022655,Alex,Hughes,alex.hughes22655@example.com,Detroit,Midwest,2024-10-19,Silver,Retail Store
C027182,Casey,Davis,casey.davis27182@example.com,Indianapolis,Midwest,2025-05-05,,Paid Search
C000383,Parker,Chen,parker.chen383@example.com,Pittsburgh,Northeast,2021-10-31,,Organic
C003170,Alex,Chen,alex.chen3170@example.com,Seattle,West,2025-07-11,Gold,Retail Store
C004169,Riley,Kim,riley.kim4169@example.com,New York,Northeast,2023-11-01,Platinum,Organic
C020006,Riley,Martinez,riley.martinez20006@example.com,Columbus,Midwest,2021-08-21,Platinum,Organic
C023710,Jordan,Patel,jordan.patel23710@example.com,Providence,Northeast,2024-07-10,,Paid Search
C027864,Cameron,Chen,cameron.chen27864@example.com,Denver,West,2022-12-07,,Paid Search
C013819,Quinn,Johnson,quinn.johnson13819@example.com,Chicago,Midwest,2023-01-23,Silver,Retail Store
C016008,Drew,Martinez,drew.martinez16008@example.com,New York,Northeast,2023-05-27,Silver,Retail Store
C019848,Kai,Turner,kai.turner19848@example.com,Austin,South,2025-11-16,Silver,Retail Store
C012458,Alex,Garcia,alex.garcia12458@example.com,Providence,Northeast,2025-11-14,Silver,Paid Search
C028785,Alex,Hughes,alex.hughes28785@example.com,Providence,Northeast,2022-02-01,,Organic
C020905,Morgan,Turner,morgan.turner20905@example.com,Columbus,Midwest,2023-06-12,Silver,Organic
C008779,Taylor,Chen,taylor.chen8779@example.com,Portland,West,2021-07-17,Silver,Paid Search
C018131,Kai,Adams,kai.adams18131@example.com,Nashville,South,2024-05-18,Silver,Organic
C028510,Cameron,Johnson,cameron.johnson28510@example.com,New York,Northeast,2022-04-24,Silver,Referral
C007304,Alex,Johnson,alex.johnson7304@example.com,Austin,South,2025-10-29,Silver,Organic
C019275,Avery,Johnson,avery.johnson19275@example.com,Portland,West,2025-05-20,,Paid Search
C028518,Morgan,Martinez,morgan.martinez28518@example.com,Providence,Northeast,2024-03-11,,Social
C026543,Parker,Johnson,parker.johnson26543@example.com,Nashville,South,2021-09-19,Platinum,Paid Search
C002010,Drew,Brooks,drew.brooks2010@example.com,Atlanta,South,2024-03-31,Platinum,Organic
C028852,Morgan,Adams,morgan.adams28852@example.com,Seattle,West,2023-10-19,Silver,Social
C018633,Morgan,Lee,morgan.lee18633@example.com,Seattle,West,2024-01-17,,Organic
C011772,Alex,Chen,alex.chen11772@example.com,Philadelphia,Northeast,2022-05-02,Gold,Paid Search
C019932,Quinn,Kim,quinn.kim19932@example.com,Columbus,Midwest,2022-12-14,Gold,Paid Search
C015774,Riley,Patel,riley.patel15774@example.com,Boston,Northeast,2021-10-19,,Organic
C026298,Drew,Davis,drew.davis26298@example.com,Boston,Northeast,2022-01-03,,Paid Search
C013742,Drew,Rivera,drew.rivera13742@example.com,Austin,South,2025-02-19,,Retail Store
C012838,Emerson,Garcia,emerson.garcia12838@example.com,Charlotte,South,2024-03-03,Gold,Organic
C020478,Kai,Davis,kai.davis20478@example.com,Denver,West,2023-06-18,,Paid Search
C010631,Quinn,Lee,quinn.lee10631@example.com,Boston,Northeast,2022-02-28,Silver,Organic
C021144,Sam,Rivera,sam.rivera21144@example.com,Portland,West,2021-11-15,,Paid Search
C009566,Casey,Adams,casey.adams9566@example.com,Detroit,Midwest,2025-07-16,,Organic
C001347,Emerson,Adams,emerson.adams1347@example.com,Charlotte,South,2022-09-11,Silver,Paid Search
C018336,Emerson,Hughes,emerson.hughes18336@example.com,Portland,West,2021-03-29,,Paid Search
C028115,Taylor,Davis,taylor.davis28115@example.com,Nashville,South,2021-01-04,Silver,Social
C008399,Quinn,Patel,quinn.patel8399@example.com,Indianapolis,Midwest,2025-06-09,,Organic
C000719,Emerson,Garcia,emerson.garcia719@example.com,Boston,Northeast,2023-04-18,,Organic
C001772,Casey,Smith,casey.smith1772@example.com,Columbus,Midwest,2021-03-21,Gold,Social
C024815,Quinn,Martinez,quinn.martinez24815@example.com,Pittsburgh,Northeast,2022-09-05,Silver,Organic
C022519,Morgan,Martinez,morgan.martinez22519@example.com,Phoenix,West,2025-03-27,Silver,Organic
C002405,Kai,Garcia,kai.garcia2405@example.com,Los Angeles,West,2022-07-13,,Paid Search
C024310,Riley,Chen,riley.chen24310@example.com,Philadelphia,Northeast,2023-05-17,,Retail Store
C027934,Parker,Rivera,parker.rivera27934@example.com,Providence,Northeast,2025-10-21,Gold,Referral
C025639,Cameron,Patel,cameron.patel25639@example.com,Denver,West,2022-10-24,,Organic
C010601,Taylor,Brooks,taylor.brooks10601@example.com,Atlanta,South,2024-08-13,Silver,Referral
C011506,Drew,Turner,drew.turner11506@example.com,Detroit,Midwest,2021-10-24,,Social
C003875,Kai,Turner,kai.turner3875@example.com,Atlanta,South,2025-02-04,Gold,Retail Store
C019862,Riley,Rivera,riley.rivera19862@example.com,Columbus,Midwest,2021-04-09,Silver,Organic
C002596,Cameron,Rivera,cameron.rivera2596@example.com,Los Angeles,West,2025-03-28,,Paid Search
C002005,Casey,Rivera,casey.rivera2005@example.com,Indianapolis,Midwest,2024-05-03,Silver,Retail Store
C003636,Riley,Hughes,riley.hughes3636@example.com,Portland,West,2025-07-27,Gold,Referral
C015988,Jordan,Turner,jordan.turner15988@example.com,Charlotte,South,2022-08-17,Silver,Referral
C025572,Taylor,Kim,taylor.kim25572@example.com,Boston,Northeast,2021-04-05,,Social
C007526,Sam,Adams,sam.adams7526@example.com,Philadelphia,Northeast,2021-08-27,Silver,Retail Store
C022088,Sam,Adams,sam.adams22088@example.com,Philadelphia,Northeast,2023-09-17,Silver,Retail Store
C007446,Casey,Turner,casey.turner7446@example.com,Columbus,Midwest,2021-11-13,Silver,Referral
C002409,Sam,Lee,sam.lee2409@example.com,Providence,Northeast,2021-06-25,,Retail Store
C015559,Taylor,Brooks,taylor.brooks15559@example.com,Columbus,Midwest,2022-09-30,Silver,Organic
C002143,Riley,Chen,riley.chen2143@example.com,Nashville,South,2024-02-14,,Retail Store
C022363,Riley,Turner,riley.turner22363@example.com,,Northeast,2023-09-25,Silver,Paid Search
C025297,Kai,Turner,kai.turner25297@example.com,Nashville,South,2024-12-20,,Social
C022993,Emerson,Adams,emerson.adams22993@example.com,Detroit,Midwest,2023-04-12,,Organic
C029841,Quinn,Turner,quinn.turner29841@example.com,Charlotte,South,2022-02-26,Silver,Social
C008179,Taylor,Johnson,taylor.johnson8179@example.com,Pittsburgh,Northeast,2023-06-24,Gold,Referral
C014024,Quinn,Hughes,quinn.hughes14024@example.com,Charlotte,South,2024-01-13,Silver,Retail Store
C025470,Kai,Rivera,kai.rivera25470@example.com,Columbus,Midwest,2025-08-02,Silver,Paid Search
C024513,Drew,Garcia,drew.garcia24513@example.com,Phoenix,West,2022-04-24,Silver,Social
C011225,Drew,Martinez,drew.martinez11225@example.com,Minneapolis,Midwest,2024-03-29,,Organic
C009215,Parker,Patel,parker.patel9215@example.com,New York,Northeast,2024-06-04,Silver,Paid Search
C021237,Parker,Martinez,parker.martinez21237@example.com,Denver,West,2022-12-27,,Referral
C021456,Avery,Johnson,avery.johnson21456@example.com,Indianapolis,Midwest,2025-06-09,Gold,Social
C028794,Morgan,Johnson,morgan.johnson28794@example.com,Phoenix,West,2022-07-14,Platinum,Retail Store
C008477,Jordan,Turner,jordan.turner8477@example.com,Chicago,Midwest,2023-01-15,,Paid Search
C004990,Emerson,Patel,emerson.patel4990@example.com,Charlotte,South,2022-02-26,,Organic
C010883,Avery,Brooks,avery.brooks10883@example.com,Columbus,Midwest,2022-04-11,,Paid Search
C005462,Quinn,Adams,quinn.adams5462@example.com,Pittsburgh,Northeast,2021-09-17,Platinum,Paid Search
C006393,Casey,Hughes,casey.hughes6393@example.com,Charlotte,South,2023-08-10,,Retail Store
C012877,Drew,Hughes,drew.hughes12877@example.com,Charlotte,South,2023-03-05,Silver,Paid Search
C017245,Avery,Kim,avery.kim17245@example.com,Dallas,South,2023-03-09,,Social
C002948,Morgan,Patel,morgan.patel2948@example.com,Philadelphia,Northeast,2024-11-29,,Paid Search
C013985,Emerson,Garcia,emerson.garcia13985@example.com,Atlanta,South,2023-03-11,Gold,Retail Store
C013260,Jordan,Patel,jordan.patel13260@example.com,Minneapolis,Midwest,2021-12-13,,Referral
C016176,Parker,Smith,parker.smith16176@example.com,Portland,West,2024-06-22,,Paid Search
C006704,Quinn,Martinez,quinn.martinez6704@example.com,Austin,South,2022-08-17,,Paid Search
C018789,Morgan,Brooks,morgan.brooks18789@example.com,Dallas,South,2023-10-03,Silver,Organic
C007579,Casey,Martinez,casey.martinez7579@example.com,Providence,Northeast,2021-02-28,,Referral
C009397,Avery,Hughes,avery.hughes9397@example.com,Charlotte,South,2023-12-28,Silver,Referral
C010320,Morgan,Chen,morgan.chen10320@example.com,Detroit,Midwest,2022-06-05,Gold,Retail Store
C023512,Alex,Hughes,alex.hughes23512@example.com,Seattle,West,2023-06-05,,Referral
C028690,Jordan,Hughes,jordan.hughes28690@example.com,Charlotte,South,2023-02-09,,Paid Search
C016234,Drew,Martinez,drew.martinez16234@example.com,Seattle,West,2023-05-23,,Retail Store
C023924,Quinn,Turner,quinn.turner23924@example.com,Austin,South,2021-02-01,Silver,Social
C012283,Riley,Chen,riley.chen12283@example.com,Denver,West,2025-06-30,Gold,Social
C010183,Emerson,Lee,emerson.lee10183@example.com,Atlanta,South,2022-06-22,Silver,Paid Search
C027212,Morgan,Johnson,morgan.johnson27212@example.com,Seattle,West,2023-11-11,Silver,Organic
C011528,Cameron,Brooks,cameron.brooks11528@example.com,Pittsburgh,Northeast,2025-09-13,Gold,Retail Store
C004502,Jordan,Smith,jordan.smith4502@example.com,,South,2025-10-14,Silver,Paid Search
C019081,Morgan,Kim,morgan.kim19081@example.com,Los Angeles,West,2021-10-10,,Referral
C023425,Emerson,Brooks,emerson.brooks23425@example.com,New York,Northeast,2024-09-22,Gold,Retail Store
C017231,Taylor,Garcia,taylor.garcia17231@example.com,New York,Northeast,2024-02-08,,Retail Store
C024565,Riley,Lee,riley.lee24565@example.com,Providence,Northeast,2025-09-01,,Paid Search
C002753,Emerson,Brooks,emerson.brooks2753@example.com,Columbus,Midwest,2025-04-02,Silver,Paid Search
C024767,Emerson,Kim,emerson.kim24767@example.com,Austin,South,2025-07-16,Gold,Referral
C024667,Sam,Davis,sam.davis24667@example.com,Seattle,West,2023-08-01,,Paid Search
C007279,Parker,Martinez,parker.martinez7279@example.com,Chicago,Midwest,2023-04-04,,Retail Store
C017804,Parker,Patel,parker.patel17804@example.com,Portland,West,2024-11-01,,Paid Search
C004161,Quinn,Lee,quinn.lee4161@example.com,Minneapolis,Midwest,2025-09-15,,Retail Store
C001667,Avery,Rivera,avery.rivera1667@example.com,Pittsburgh,Northeast,2023-03-19,,Social
C006254,Kai,Davis,kai.davis6254@example.com,Minneapolis,Midwest,2024-10-21,Silver,Organic
C003471,Taylor,Turner,taylor.turner3471@example.com,Seattle,West,2022-06-16,,Organic
C008427,Cameron,Kim,cameron.kim8427@example.com,Denver,West,2023-05-25,,Paid Search
C021939,Jordan,Brooks,jordan.brooks21939@example.com,Atlanta,South,2021-10-31,Silver,Organic
C011322,Jordan,Brooks,jordan.brooks11322@example.com,Austin,South,2024-12-17,,Organic
C022311,Casey,Hughes,casey.hughes22311@example.com,Portland,West,2025-05-28,Silver,Organic
C004814,Riley,Johnson,riley.johnson4814@example.com,Charlotte,South,2023-01-22,Silver,Organic
C003271,Morgan,Brooks,morgan.brooks3271@example.com,New York,Northeast,2024-02-05,,Organic
C026398,Quinn,Smith,quinn.smith26398@example.com,Indianapolis,Midwest,2024-03-30,,Paid Search
C018549,Sam,Rivera,sam.rivera18549@example.com,Columbus,Midwest,2021-09-10,Gold,Organic
C018613,Riley,Adams,riley.adams18613@example.com,Los Angeles,West,2022-10-01,Gold,Retail Store
C000994,Jordan,Turner,jordan.turner994@example.com,Chicago,Midwest,2022-01-19,Silver,Organic
C004342,Emerson,Adams,emerson.adams4342@example.com,Nashville,South,2022-04-12,,Organic
C027256,Emerson,Davis,emerson.davis27256@example.com,Pittsburgh,Northeast,2025-09-01,,Organic
C005043,Alex,Chen,alex.chen5043@example.com,Austin,South,2025-08-13,,Referral
C012651,Quinn,Johnson,quinn.johnson12651@example.com,Denver,West,2023-11-27,,Referral
C020522,Morgan,Chen,morgan.chen20522@example.com,Austin,South,2025-10-12,Silver,Organic
C011616,Morgan,Martinez,morgan.martinez11616@example.com,Detroit,Midwest,2023-04-15,,Paid Search
C026210,Kai,Patel,kai.patel26210@example.com,Columbus,Midwest,2023-03-12,,Retail Store
C012759,Taylor,Lee,taylor.lee12759@example.com,Dallas,South,2025-07-06,Gold,Social
C006700,Quinn,Turner,quinn.turner6700@example.com,Boston,Northeast,2023-05-29,Gold,Referral
C014965,Parker,Hughes,parker.hughes14965@example.com,Portland,West,2024-02-17,,Social
C016852,Taylor,Smith,taylor.smith16852@example.com,Chicago,Midwest,2022-08-10,Silver,Organic
C028578,Alex,Hughes,alex.hughes28578@example.com,Boston,Northeast,2023-09-05,,Referral
C020240,Quinn,Martinez,quinn.martinez20240@example.com,Pittsburgh,Northeast,2023-08-31,,Organic
C013986,Cameron,Chen,cameron.chen13986@example.com,Providence,Northeast,2025-07-08,Gold,Referral
